SearchBayesianSkopt: New best config found. Config 0: {'topK': 236, 'shrink': 448, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0875851, PRECISION: 0.0169676, PRECISION_RECALL_MIN_DEN: 0.0702604, RECALL: 0.0688286, MAP: 0.0292049, MRR: 0.0592590, NDCG: 0.0454810, F1: 0.0272239, HIT_RATE: 0.1696758, ARHR: 0.0641478, NOVELTY: 0.0049562, AVERAGE_POPULARITY: 0.0183679, DIVERSITY_MEAN_INTER_LIST: 0.9966678, DIVERSITY_HERFINDAHL: 0.9996474, COVERAGE_ITEM: 0.5168816, COVERAGE_ITEM_CORRECT: 0.0302599, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0937461, DIVERSITY_GINI: 0.2396234, SHANNON_ENTROPY: 12.8021041, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'topK': 1251, 'shrink': 186, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0800630, PRECISION: 0.0155310, PRECISION_RECALL_MIN_DEN: 0.0636264, RECALL: 0.0622393, MAP: 0.0272950, MRR: 0.0543847, NDCG: 0.0418233, F1: 0.0248588, HIT_RATE: 0.1553096, ARHR: 0.0590115, NOVELTY: 0.0049706, AVERAGE_POPULARITY: 0.0183540, DIVERSITY_MEAN_INTER_LIST: 0.9960494, DIVERSITY_HERFINDAHL: 0.9995856, COVERAGE_ITEM: 0.4734937, COVERAGE_ITEM_CORRECT: 0.0275650, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0851894, DIVERSITY_GINI: 0.2044416, SHANNON_ENTROPY: 12.5602338, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'topK': 1520, 'shrink': 2788, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0749059, PRECISION: 0.0146768, PRECISION_RECALL_MIN_DEN: 0.0609125, RECALL: 0.0597015, MAP: 0.0253653, MRR: 0.0504660, NDCG: 0.0393496, F1: 0.0235613, HIT_RATE: 0.1467676, ARHR: 0.0543903, NOVELTY: 0.0049841, AVERAGE_POPULARITY: 0.0185078, DIVERSITY_MEAN_INTER_LIST: 0.9950599, DIVERSITY_HERFINDAHL: 0.9994867, COVERAGE_ITEM: 0.4561309, COVERAGE_ITEM_CORRECT: 0.0261020, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0817919, DIVERSITY_GINI: 0.1870861, SHANNON_ENTROPY: 12.3791257, 
SearchBayesianSkopt: Config 32 is suboptimal. Config: {'topK': 1109, 'shrink': 1381, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0778630, PRECISION: 0.0149097, PRECISION_RECALL_MIN_DEN: 0.0621036, RECALL: 0.0608833, MAP: 0.0261585, MRR: 0.0524135, NDCG: 0.0404511, F1: 0.0239535, HIT_RATE: 0.1490973, ARHR: 0.0563885, NOVELTY: 0.0049738, AVERAGE_POPULARITY: 0.0183556, DIVERSITY_MEAN_INTER_LIST: 0.9956077, DIVERSITY_HERFINDAHL: 0.9995414, COVERAGE_ITEM: 0.4650626, COVERAGE_ITEM_CORRECT: 0.0266410, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0833019, DIVERSITY_GINI: 0.1947468, SHANNON_ENTROPY: 12.4617790, 
SearchBayesianSkopt: Config 33 is suboptimal. Config: {'topK': 121, 'shrink': 2038, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0851738, PRECISION: 0.0172394, PRECISION_RECALL_MIN_DEN: 0.0697365, RECALL: 0.0683080, MAP: 0.0292967, MRR: 0.0582851, NDCG: 0.0454434, F1: 0.0275306, HIT_RATE: 0.1723937, ARHR: 0.0637327, NOVELTY: 0.0049555, AVERAGE_POPULARITY: 0.0184973, DIVERSITY_MEAN_INTER_LIST: 0.9968771, DIVERSITY_HERFINDAHL: 0.9996684, COVERAGE_ITEM: 0.5400962, COVERAGE_ITEM_CORRECT: 0.0308758, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0931169, DIVERSITY_GINI: 0.2573214, SHANNON_ENTROPY: 12.9057756, 
SearchBayesianSkopt: Config 34 is suboptimal. Config: {'topK': 503, 'shrink': 1933, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0822785, PRECISION: 0.0159969, PRECISION_RECALL_MIN_DEN: 0.0663134, RECALL: 0.0648911, MAP: 0.0278591, MRR: 0.0554980, NDCG: 0.0430088, F1: 0.0256665, HIT_RATE: 0.1599689, ARHR: 0.0599884, NOVELTY: 0.0049662, AVERAGE_POPULARITY: 0.0183533, DIVERSITY_MEAN_INTER_LIST: 0.9961991, DIVERSITY_HERFINDAHL: 0.9996006, COVERAGE_ITEM: 0.4894321, COVERAGE_ITEM_CORRECT: 0.0285659, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0884611, DIVERSITY_GINI: 0.2162173, SHANNON_ENTROPY: 12.6336043, 
SearchBayesianSkopt: Config 35 is suboptimal. Config: {'topK': 1876, 'shrink': 265, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0772806, PRECISION: 0.0150844, PRECISION_RECALL_MIN_DEN: 0.0618377, RECALL: 0.0605443, MAP: 0.0260306, MRR: 0.0515996, NDCG: 0.0401743, F1: 0.0241516, HIT_RATE: 0.1508445, ARHR: 0.0560634, NOVELTY: 0.0049782, AVERAGE_POPULARITY: 0.0186308, DIVERSITY_MEAN_INTER_LIST: 0.9957813, DIVERSITY_HERFINDAHL: 0.9995588, COVERAGE_ITEM: 0.4577478, COVERAGE_ITEM_CORRECT: 0.0267565, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0831760, DIVERSITY_GINI: 0.1924652, SHANNON_ENTROPY: 12.4651530, 
SearchBayesianSkopt: Config 36 is suboptimal. Config: {'topK': 991, 'shrink': 1412, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0784083, PRECISION: 0.0152786, PRECISION_RECALL_MIN_DEN: 0.0629575, RECALL: 0.0616220, MAP: 0.0263599, MRR: 0.0528707, NDCG: 0.0408793, F1: 0.0244861, HIT_RATE: 0.1527859, ARHR: 0.0570653, NOVELTY: 0.0049682, AVERAGE_POPULARITY: 0.0183085, DIVERSITY_MEAN_INTER_LIST: 0.9957153, DIVERSITY_HERFINDAHL: 0.9995522, COVERAGE_ITEM: 0.4674880, COVERAGE_ITEM_CORRECT: 0.0270645, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0849377, DIVERSITY_GINI: 0.1971987, SHANNON_ENTROPY: 12.4857162, 
SearchBayesianSkopt: Config 37 is suboptimal. Config: {'topK': 956, 'shrink': 944, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0789098, PRECISION: 0.0152786, PRECISION_RECALL_MIN_DEN: 0.0627443, RECALL: 0.0614112, MAP: 0.0265599, MRR: 0.0533999, NDCG: 0.0410382, F1: 0.0244694, HIT_RATE: 0.1527859, ARHR: 0.0575743, NOVELTY: 0.0049677, AVERAGE_POPULARITY: 0.0182916, DIVERSITY_MEAN_INTER_LIST: 0.9958311, DIVERSITY_HERFINDAHL: 0.9995638, COVERAGE_ITEM: 0.4690279, COVERAGE_ITEM_CORRECT: 0.0271030, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0848119, DIVERSITY_GINI: 0.1989011, SHANNON_ENTROPY: 12.5050603, 
SearchBayesianSkopt: Config 38 is suboptimal. Config: {'topK': 1967, 'shrink': 2347, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0740831, PRECISION: 0.0147738, PRECISION_RECALL_MIN_DEN: 0.0613151, RECALL: 0.0601423, MAP: 0.0251161, MRR: 0.0495845, NDCG: 0.0392285, F1: 0.0237207, HIT_RATE: 0.1477383, ARHR: 0.0535604, NOVELTY: 0.0049886, AVERAGE_POPULARITY: 0.0186082, DIVERSITY_MEAN_INTER_LIST: 0.9947395, DIVERSITY_HERFINDAHL: 0.9994546, COVERAGE_ITEM: 0.4479692, COVERAGE_ITEM_CORRECT: 0.0261405, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0821694, DIVERSITY_GINI: 0.1814098, SHANNON_ENTROPY: 12.3232783, 
SearchBayesianSkopt: Config 39 is suboptimal. Config: {'topK': 285, 'shrink': 2814, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0839475, PRECISION: 0.0163658, PRECISION_RECALL_MIN_DEN: 0.0678356, RECALL: 0.0664339, MAP: 0.0282038, MRR: 0.0562330, NDCG: 0.0438126, F1: 0.0262620, HIT_RATE: 0.1636575, ARHR: 0.0607529, NOVELTY: 0.0049552, AVERAGE_POPULARITY: 0.0183530, DIVERSITY_MEAN_INTER_LIST: 0.9964719, DIVERSITY_HERFINDAHL: 0.9996278, COVERAGE_ITEM: 0.5086429, COVERAGE_ITEM_CORRECT: 0.0293744, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0906002, DIVERSITY_GINI: 0.2313016, SHANNON_ENTROPY: 12.7384356, 
SearchBayesianSkopt: Config 40 is suboptimal. Config: {'topK': 1600, 'shrink': 1312, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0752911, PRECISION: 0.0146573, PRECISION_RECALL_MIN_DEN: 0.0610290, RECALL: 0.0598770, MAP: 0.0255657, MRR: 0.0510112, NDCG: 0.0395927, F1: 0.0235499, HIT_RATE: 0.1465735, ARHR: 0.0548880, NOVELTY: 0.0049814, AVERAGE_POPULARITY: 0.0186271, DIVERSITY_MEAN_INTER_LIST: 0.9952714, DIVERSITY_HERFINDAHL: 0.9995078, COVERAGE_ITEM: 0.4563234, COVERAGE_ITEM_CORRECT: 0.0259865, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0820435, DIVERSITY_GINI: 0.1874130, SHANNON_ENTROPY: 12.3913971, 
SearchBayesianSkopt: Config 41 is suboptimal. Config: {'topK': 56, 'shrink': 2346, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0850486, PRECISION: 0.0168899, PRECISION_RECALL_MIN_DEN: 0.0676744, RECALL: 0.0661901, MAP: 0.0288240, MRR: 0.0583192, NDCG: 0.0445375, F1: 0.0269125, HIT_RATE: 0.1688992, ARHR: 0.0637871, NOVELTY: 0.0049472, AVERAGE_POPULARITY: 0.0183155, DIVERSITY_MEAN_INTER_LIST: 0.9969737, DIVERSITY_HERFINDAHL: 0.9996780, COVERAGE_ITEM: 0.5685467, COVERAGE_ITEM_CORRECT: 0.0310298, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0906002, DIVERSITY_GINI: 0.2783718, SHANNON_ENTROPY: 13.0121258, 
SearchBayesianSkopt: Config 42 is suboptimal. Config: {'topK': 124, 'shrink': 1555, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0857485, PRECISION: 0.0171617, PRECISION_RECALL_MIN_DEN: 0.0697471, RECALL: 0.0683102, MAP: 0.0294121, MRR: 0.0585174, NDCG: 0.0455216, F1: 0.0274317, HIT_RATE: 0.1716172, ARHR: 0.0639719, NOVELTY: 0.0049550, AVERAGE_POPULARITY: 0.0185411, DIVERSITY_MEAN_INTER_LIST: 0.9968658, DIVERSITY_HERFINDAHL: 0.9996672, COVERAGE_ITEM: 0.5389413, COVERAGE_ITEM_CORRECT: 0.0307218, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0926136, DIVERSITY_GINI: 0.2563876, SHANNON_ENTROPY: 12.9005770, 
SearchBayesianSkopt: Config 43 is suboptimal. Config: {'topK': 1813, 'shrink': 280, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0772051, PRECISION: 0.0151039, PRECISION_RECALL_MIN_DEN: 0.0623311, RECALL: 0.0610325, MAP: 0.0260037, MRR: 0.0511748, NDCG: 0.0402293, F1: 0.0242151, HIT_RATE: 0.1510386, ARHR: 0.0556850, NOVELTY: 0.0049762, AVERAGE_POPULARITY: 0.0185964, DIVERSITY_MEAN_INTER_LIST: 0.9957720, DIVERSITY_HERFINDAHL: 0.9995579, COVERAGE_ITEM: 0.4589413, COVERAGE_ITEM_CORRECT: 0.0267950, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0830502, DIVERSITY_GINI: 0.1928689, SHANNON_ENTROPY: 12.4662136, 
SearchBayesianSkopt: Config 44 is suboptimal. Config: {'topK': 1285, 'shrink': 850, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0774085, PRECISION: 0.0149486, PRECISION_RECALL_MIN_DEN: 0.0621028, RECALL: 0.0608587, MAP: 0.0259651, MRR: 0.0519357, NDCG: 0.0402329, F1: 0.0240016, HIT_RATE: 0.1494855, ARHR: 0.0560595, NOVELTY: 0.0049785, AVERAGE_POPULARITY: 0.0183793, DIVERSITY_MEAN_INTER_LIST: 0.9956036, DIVERSITY_HERFINDAHL: 0.9995410, COVERAGE_ITEM: 0.4621752, COVERAGE_ITEM_CORRECT: 0.0266025, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0834277, DIVERSITY_GINI: 0.1929012, SHANNON_ENTROPY: 12.4498363, 
SearchBayesianSkopt: Config 45 is suboptimal. Config: {'topK': 869, 'shrink': 1002, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0800205, PRECISION: 0.0154145, PRECISION_RECALL_MIN_DEN: 0.0628318, RECALL: 0.0614370, MAP: 0.0267335, MRR: 0.0539504, NDCG: 0.0412585, F1: 0.0246454, HIT_RATE: 0.1541448, ARHR: 0.0582464, NOVELTY: 0.0049668, AVERAGE_POPULARITY: 0.0183343, DIVERSITY_MEAN_INTER_LIST: 0.9959212, DIVERSITY_HERFINDAHL: 0.9995728, COVERAGE_ITEM: 0.4724543, COVERAGE_ITEM_CORRECT: 0.0275650, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0854410, DIVERSITY_GINI: 0.2017036, SHANNON_ENTROPY: 12.5288379, 
SearchBayesianSkopt: Config 46 is suboptimal. Config: {'topK': 661, 'shrink': 1540, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0810817, PRECISION: 0.0156669, PRECISION_RECALL_MIN_DEN: 0.0646790, RECALL: 0.0633327, MAP: 0.0273404, MRR: 0.0545683, NDCG: 0.0421474, F1: 0.0251197, HIT_RATE: 0.1566686, ARHR: 0.0589553, NOVELTY: 0.0049672, AVERAGE_POPULARITY: 0.0182932, DIVERSITY_MEAN_INTER_LIST: 0.9960342, DIVERSITY_HERFINDAHL: 0.9995841, COVERAGE_ITEM: 0.4788835, COVERAGE_ITEM_CORRECT: 0.0277960, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0864477, DIVERSITY_GINI: 0.2076648, SHANNON_ENTROPY: 12.5724461, 
SearchBayesianSkopt: Config 47 is suboptimal. Config: {'topK': 1696, 'shrink': 779, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0754380, PRECISION: 0.0147544, PRECISION_RECALL_MIN_DEN: 0.0614531, RECALL: 0.0602345, MAP: 0.0255228, MRR: 0.0506816, NDCG: 0.0396212, F1: 0.0237028, HIT_RATE: 0.1475442, ARHR: 0.0546544, NOVELTY: 0.0049804, AVERAGE_POPULARITY: 0.0185911, DIVERSITY_MEAN_INTER_LIST: 0.9953940, DIVERSITY_HERFINDAHL: 0.9995201, COVERAGE_ITEM: 0.4554379, COVERAGE_ITEM_CORRECT: 0.0261405, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0822952, DIVERSITY_GINI: 0.1872804, SHANNON_ENTROPY: 12.3984363, 
SearchBayesianSkopt: Config 48 is suboptimal. Config: {'topK': 1084, 'shrink': 865, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0780067, PRECISION: 0.0149874, PRECISION_RECALL_MIN_DEN: 0.0622400, RECALL: 0.0609482, MAP: 0.0261198, MRR: 0.0526304, NDCG: 0.0404653, F1: 0.0240587, HIT_RATE: 0.1498738, ARHR: 0.0567674, NOVELTY: 0.0049740, AVERAGE_POPULARITY: 0.0183710, DIVERSITY_MEAN_INTER_LIST: 0.9957286, DIVERSITY_HERFINDAHL: 0.9995535, COVERAGE_ITEM: 0.4658325, COVERAGE_ITEM_CORRECT: 0.0267180, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0833019, DIVERSITY_GINI: 0.1959297, SHANNON_ENTROPY: 12.4783050, 
SearchBayesianSkopt: Config 49 is suboptimal. Config: {'topK': 1992, 'shrink': 2659, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0740159, PRECISION: 0.0146768, PRECISION_RECALL_MIN_DEN: 0.0610951, RECALL: 0.0599330, MAP: 0.0252166, MRR: 0.0495775, NDCG: 0.0392178, F1: 0.0235793, HIT_RATE: 0.1467676, ARHR: 0.0534863, NOVELTY: 0.0049888, AVERAGE_POPULARITY: 0.0186114, DIVERSITY_MEAN_INTER_LIST: 0.9946657, DIVERSITY_HERFINDAHL: 0.9994473, COVERAGE_ITEM: 0.4480462, COVERAGE_ITEM_CORRECT: 0.0259095, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0817919, DIVERSITY_GINI: 0.1811886, SHANNON_ENTROPY: 12.3182161, 
SearchBayesianSkopt: Config 50 is suboptimal. Config: {'topK': 1479, 'shrink': 140, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0793250, PRECISION: 0.0155698, PRECISION_RECALL_MIN_DEN: 0.0641225, RECALL: 0.0627174, MAP: 0.0270484, MRR: 0.0540145, NDCG: 0.0416775, F1: 0.0249465, HIT_RATE: 0.1556979, ARHR: 0.0588054, NOVELTY: 0.0049776, AVERAGE_POPULARITY: 0.0184231, DIVERSITY_MEAN_INTER_LIST: 0.9960725, DIVERSITY_HERFINDAHL: 0.9995879, COVERAGE_ITEM: 0.4757652, COVERAGE_ITEM_CORRECT: 0.0277960, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0848119, DIVERSITY_GINI: 0.2060526, SHANNON_ENTROPY: 12.5720799, 
SearchBayesianSkopt: Config 51 is suboptimal. Config: {'topK': 1936, 'shrink': 1376, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0746994, PRECISION: 0.0146962, PRECISION_RECALL_MIN_DEN: 0.0607974, RECALL: 0.0596238, MAP: 0.0253166, MRR: 0.0502435, NDCG: 0.0393007, F1: 0.0235802, HIT_RATE: 0.1469618, ARHR: 0.0542049, NOVELTY: 0.0049847, AVERAGE_POPULARITY: 0.0186473, DIVERSITY_MEAN_INTER_LIST: 0.9950215, DIVERSITY_HERFINDAHL: 0.9994828, COVERAGE_ITEM: 0.4487007, COVERAGE_ITEM_CORRECT: 0.0259865, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0819177, DIVERSITY_GINI: 0.1824843, SHANNON_ENTROPY: 12.3444332, 
SearchBayesianSkopt: Config 52 is suboptimal. Config: {'topK': 117, 'shrink': 863, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0848969, PRECISION: 0.0173170, PRECISION_RECALL_MIN_DEN: 0.0693803, RECALL: 0.0679266, MAP: 0.0293018, MRR: 0.0585968, NDCG: 0.0454293, F1: 0.0275982, HIT_RATE: 0.1731703, ARHR: 0.0641410, NOVELTY: 0.0049522, AVERAGE_POPULARITY: 0.0185207, DIVERSITY_MEAN_INTER_LIST: 0.9968983, DIVERSITY_HERFINDAHL: 0.9996705, COVERAGE_ITEM: 0.5422522, COVERAGE_ITEM_CORRECT: 0.0309913, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0932427, DIVERSITY_GINI: 0.2589610, SHANNON_ENTROPY: 12.9158489, 
SearchBayesianSkopt: Config 53 is suboptimal. Config: {'topK': 1324, 'shrink': 1858, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0764777, PRECISION: 0.0148321, PRECISION_RECALL_MIN_DEN: 0.0616821, RECALL: 0.0604618, MAP: 0.0256393, MRR: 0.0511218, NDCG: 0.0398357, F1: 0.0238206, HIT_RATE: 0.1483207, ARHR: 0.0551347, NOVELTY: 0.0049835, AVERAGE_POPULARITY: 0.0184097, DIVERSITY_MEAN_INTER_LIST: 0.9953456, DIVERSITY_HERFINDAHL: 0.9995152, COVERAGE_ITEM: 0.4607507, COVERAGE_ITEM_CORRECT: 0.0263330, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0826727, DIVERSITY_GINI: 0.1909657, SHANNON_ENTROPY: 12.4199785, 
SearchBayesianSkopt: Config 54 is suboptimal. Config: {'topK': 259, 'shrink': 1839, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0859603, PRECISION: 0.0167540, PRECISION_RECALL_MIN_DEN: 0.0695173, RECALL: 0.0681328, MAP: 0.0289067, MRR: 0.0582411, NDCG: 0.0449330, F1: 0.0268946, HIT_RATE: 0.1675403, ARHR: 0.0629143, NOVELTY: 0.0049568, AVERAGE_POPULARITY: 0.0183468, DIVERSITY_MEAN_INTER_LIST: 0.9965475, DIVERSITY_HERFINDAHL: 0.9996354, COVERAGE_ITEM: 0.5132628, COVERAGE_ITEM_CORRECT: 0.0299519, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0927394, DIVERSITY_GINI: 0.2349542, SHANNON_ENTROPY: 12.7645414, 
SearchBayesianSkopt: Config 55 is suboptimal. Config: {'topK': 936, 'shrink': 136, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0827199, PRECISION: 0.0161134, PRECISION_RECALL_MIN_DEN: 0.0666377, RECALL: 0.0652381, MAP: 0.0283514, MRR: 0.0568601, NDCG: 0.0436469, F1: 0.0258436, HIT_RATE: 0.1611338, ARHR: 0.0615488, NOVELTY: 0.0049667, AVERAGE_POPULARITY: 0.0182376, DIVERSITY_MEAN_INTER_LIST: 0.9962881, DIVERSITY_HERFINDAHL: 0.9996095, COVERAGE_ITEM: 0.4851588, COVERAGE_ITEM_CORRECT: 0.0286814, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0885869, DIVERSITY_GINI: 0.2148277, SHANNON_ENTROPY: 12.6403639, 
SearchBayesianSkopt: Config 56 is suboptimal. Config: {'topK': 1693, 'shrink': 1317, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0748240, PRECISION: 0.0146573, PRECISION_RECALL_MIN_DEN: 0.0611036, RECALL: 0.0599192, MAP: 0.0254435, MRR: 0.0504573, NDCG: 0.0394672, F1: 0.0235532, HIT_RATE: 0.1465735, ARHR: 0.0543680, NOVELTY: 0.0049825, AVERAGE_POPULARITY: 0.0185864, DIVERSITY_MEAN_INTER_LIST: 0.9951957, DIVERSITY_HERFINDAHL: 0.9995002, COVERAGE_ITEM: 0.4534360, COVERAGE_ITEM_CORRECT: 0.0259480, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0817919, DIVERSITY_GINI: 0.1855941, SHANNON_ENTROPY: 12.3752737, 
SearchBayesianSkopt: Config 57 is suboptimal. Config: {'topK': 1830, 'shrink': 726, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0752254, PRECISION: 0.0147738, PRECISION_RECALL_MIN_DEN: 0.0608300, RECALL: 0.0596089, MAP: 0.0254259, MRR: 0.0501635, NDCG: 0.0394054, F1: 0.0236789, HIT_RATE: 0.1477383, ARHR: 0.0543280, NOVELTY: 0.0049817, AVERAGE_POPULARITY: 0.0186252, DIVERSITY_MEAN_INTER_LIST: 0.9953618, DIVERSITY_HERFINDAHL: 0.9995169, COVERAGE_ITEM: 0.4520500, COVERAGE_ITEM_CORRECT: 0.0262560, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0815402, DIVERSITY_GINI: 0.1855525, SHANNON_ENTROPY: 12.3854469, 
SearchBayesianSkopt: Config 58 is suboptimal. Config: {'topK': 1824, 'shrink': 212, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0782438, PRECISION: 0.0152980, PRECISION_RECALL_MIN_DEN: 0.0629539, RECALL: 0.0616259, MAP: 0.0265661, MRR: 0.0523067, NDCG: 0.0408923, F1: 0.0245113, HIT_RATE: 0.1529800, ARHR: 0.0569863, NOVELTY: 0.0049739, AVERAGE_POPULARITY: 0.0185964, DIVERSITY_MEAN_INTER_LIST: 0.9958613, DIVERSITY_HERFINDAHL: 0.9995668, COVERAGE_ITEM: 0.4616362, COVERAGE_ITEM_CORRECT: 0.0271030, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0839310, DIVERSITY_GINI: 0.1955997, SHANNON_ENTROPY: 12.4920281, 
SearchBayesianSkopt: Config 59 is suboptimal. Config: {'topK': 1215, 'shrink': 1160, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0777245, PRECISION: 0.0149680, PRECISION_RECALL_MIN_DEN: 0.0618684, RECALL: 0.0606057, MAP: 0.0261332, MRR: 0.0525381, NDCG: 0.0403754, F1: 0.0240069, HIT_RATE: 0.1496797, ARHR: 0.0565834, NOVELTY: 0.0049792, AVERAGE_POPULARITY: 0.0183696, DIVERSITY_MEAN_INTER_LIST: 0.9955671, DIVERSITY_HERFINDAHL: 0.9995374, COVERAGE_ITEM: 0.4636766, COVERAGE_ITEM_CORRECT: 0.0266410, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0836794, DIVERSITY_GINI: 0.1933432, SHANNON_ENTROPY: 12.4497325, 
SearchBayesianSkopt: Config 60 is suboptimal. Config: {'topK': 387, 'shrink': 1710, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0839554, PRECISION: 0.0160551, PRECISION_RECALL_MIN_DEN: 0.0669583, RECALL: 0.0656279, MAP: 0.0284784, MRR: 0.0569220, NDCG: 0.0437959, F1: 0.0257989, HIT_RATE: 0.1605513, ARHR: 0.0615158, NOVELTY: 0.0049622, AVERAGE_POPULARITY: 0.0182381, DIVERSITY_MEAN_INTER_LIST: 0.9963420, DIVERSITY_HERFINDAHL: 0.9996149, COVERAGE_ITEM: 0.4989798, COVERAGE_ITEM_CORRECT: 0.0287199, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0888386, DIVERSITY_GINI: 0.2236533, SHANNON_ENTROPY: 12.6861455, 
SearchBayesianSkopt: Config 61 is suboptimal. Config: {'topK': 148, 'shrink': 1363, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0875578, PRECISION: 0.0174335, PRECISION_RECALL_MIN_DEN: 0.0709063, RECALL: 0.0694629, MAP: 0.0295518, MRR: 0.0590687, NDCG: 0.0459931, F1: 0.0278719, HIT_RATE: 0.1743351, ARHR: 0.0641839, NOVELTY: 0.0049549, AVERAGE_POPULARITY: 0.0186046, DIVERSITY_MEAN_INTER_LIST: 0.9968058, DIVERSITY_HERFINDAHL: 0.9996612, COVERAGE_ITEM: 0.5334360, COVERAGE_ITEM_CORRECT: 0.0308373, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0958852, DIVERSITY_GINI: 0.2513643, SHANNON_ENTROPY: 12.8703819, 
