SearchBayesianSkopt: New best config found. Config 0: {'topK': 236, 'shrink': 448, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1228544, PRECISION: 0.0248495, PRECISION_RECALL_MIN_DEN: 0.0933659, RECALL: 0.0912320, MAP: 0.0417456, MRR: 0.0860834, NDCG: 0.0638661, F1: 0.0390600, HIT_RATE: 0.2484954, ARHR: 0.0969772, NOVELTY: 0.0046477, AVERAGE_POPULARITY: 0.1256616, DIVERSITY_MEAN_INTER_LIST: 0.9778901, DIVERSITY_HERFINDAHL: 0.9977700, COVERAGE_ITEM: 0.3403272, COVERAGE_ITEM_CORRECT: 0.0245236, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1263370, DIVERSITY_GINI: 0.0915736, SHANNON_ENTROPY: 10.7694089, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'topK': 1251, 'shrink': 186, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1197333, PRECISION: 0.0238206, PRECISION_RECALL_MIN_DEN: 0.0909489, RECALL: 0.0889353, MAP: 0.0407476, MRR: 0.0836775, NDCG: 0.0621818, F1: 0.0375766, HIT_RATE: 0.2382062, ARHR: 0.0940043, NOVELTY: 0.0045277, AVERAGE_POPULARITY: 0.1594009, DIVERSITY_MEAN_INTER_LIST: 0.9627814, DIVERSITY_HERFINDAHL: 0.9962594, COVERAGE_ITEM: 0.3104524, COVERAGE_ITEM_CORRECT: 0.0219057, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1224361, DIVERSITY_GINI: 0.0736117, SHANNON_ENTROPY: 10.1979842, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'topK': 1520, 'shrink': 2788, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1151935, PRECISION: 0.0228111, PRECISION_RECALL_MIN_DEN: 0.0873480, RECALL: 0.0853749, MAP: 0.0387860, MRR: 0.0799099, NDCG: 0.0594192, F1: 0.0360027, HIT_RATE: 0.2281110, ARHR: 0.0891326, NOVELTY: 0.0045210, AVERAGE_POPULARITY: 0.1612114, DIVERSITY_MEAN_INTER_LIST: 0.9610407, DIVERSITY_HERFINDAHL: 0.9960854, COVERAGE_ITEM: 0.3076420, COVERAGE_ITEM_CORRECT: 0.0207507, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1189128, DIVERSITY_GINI: 0.0720314, SHANNON_ENTROPY: 10.1514185, 
SearchBayesianSkopt: Config 32 is suboptimal. Config: {'topK': 1109, 'shrink': 1381, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1163366, PRECISION: 0.0232188, PRECISION_RECALL_MIN_DEN: 0.0882467, RECALL: 0.0862024, MAP: 0.0393323, MRR: 0.0807269, NDCG: 0.0601393, F1: 0.0365837, HIT_RATE: 0.2321879, ARHR: 0.0902949, NOVELTY: 0.0045243, AVERAGE_POPULARITY: 0.1601649, DIVERSITY_MEAN_INTER_LIST: 0.9617748, DIVERSITY_HERFINDAHL: 0.9961588, COVERAGE_ITEM: 0.3089894, COVERAGE_ITEM_CORRECT: 0.0211357, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1202970, DIVERSITY_GINI: 0.0726660, SHANNON_ENTROPY: 10.1699211, 
SearchBayesianSkopt: Config 33 is suboptimal. Config: {'topK': 121, 'shrink': 2038, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1203545, PRECISION: 0.0245778, PRECISION_RECALL_MIN_DEN: 0.0922691, RECALL: 0.0901924, MAP: 0.0415947, MRR: 0.0848532, NDCG: 0.0633578, F1: 0.0386290, HIT_RATE: 0.2457775, ARHR: 0.0955314, NOVELTY: 0.0047676, AVERAGE_POPULARITY: 0.0992775, DIVERSITY_MEAN_INTER_LIST: 0.9855850, DIVERSITY_HERFINDAHL: 0.9985394, COVERAGE_ITEM: 0.3767854, COVERAGE_ITEM_CORRECT: 0.0269105, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1245753, DIVERSITY_GINI: 0.1160226, SHANNON_ENTROPY: 11.3075528, 
SearchBayesianSkopt: Config 34 is suboptimal. Config: {'topK': 503, 'shrink': 1933, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1177801, PRECISION: 0.0239371, PRECISION_RECALL_MIN_DEN: 0.0909845, RECALL: 0.0888856, MAP: 0.0402929, MRR: 0.0822750, NDCG: 0.0617330, F1: 0.0377169, HIT_RATE: 0.2393710, ARHR: 0.0922065, NOVELTY: 0.0045647, AVERAGE_POPULARITY: 0.1482186, DIVERSITY_MEAN_INTER_LIST: 0.9683774, DIVERSITY_HERFINDAHL: 0.9968189, COVERAGE_ITEM: 0.3200000, COVERAGE_ITEM_CORRECT: 0.0225602, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1228136, DIVERSITY_GINI: 0.0785770, SHANNON_ENTROPY: 10.3750784, 
SearchBayesianSkopt: Config 35 is suboptimal. Config: {'topK': 1876, 'shrink': 265, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1183430, PRECISION: 0.0237041, PRECISION_RECALL_MIN_DEN: 0.0906125, RECALL: 0.0885548, MAP: 0.0399350, MRR: 0.0821696, NDCG: 0.0613219, F1: 0.0373977, HIT_RATE: 0.2370414, ARHR: 0.0920974, NOVELTY: 0.0045231, AVERAGE_POPULARITY: 0.1605430, DIVERSITY_MEAN_INTER_LIST: 0.9620260, DIVERSITY_HERFINDAHL: 0.9961839, COVERAGE_ITEM: 0.3086429, COVERAGE_ITEM_CORRECT: 0.0217132, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1223103, DIVERSITY_GINI: 0.0727343, SHANNON_ENTROPY: 10.1751656, 
SearchBayesianSkopt: Config 36 is suboptimal. Config: {'topK': 991, 'shrink': 1412, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1163716, PRECISION: 0.0232188, PRECISION_RECALL_MIN_DEN: 0.0884826, RECALL: 0.0864360, MAP: 0.0393665, MRR: 0.0808150, NDCG: 0.0602063, F1: 0.0366047, HIT_RATE: 0.2321879, ARHR: 0.0903928, NOVELTY: 0.0045271, AVERAGE_POPULARITY: 0.1593226, DIVERSITY_MEAN_INTER_LIST: 0.9622655, DIVERSITY_HERFINDAHL: 0.9962079, COVERAGE_ITEM: 0.3096054, COVERAGE_ITEM_CORRECT: 0.0212897, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1202970, DIVERSITY_GINI: 0.0730072, SHANNON_ENTROPY: 10.1830872, 
SearchBayesianSkopt: Config 37 is suboptimal. Config: {'topK': 956, 'shrink': 944, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1169267, PRECISION: 0.0233353, PRECISION_RECALL_MIN_DEN: 0.0889293, RECALL: 0.0868983, MAP: 0.0394780, MRR: 0.0811504, NDCG: 0.0604452, F1: 0.0367909, HIT_RATE: 0.2333527, ARHR: 0.0908417, NOVELTY: 0.0045281, AVERAGE_POPULARITY: 0.1590531, DIVERSITY_MEAN_INTER_LIST: 0.9625306, DIVERSITY_HERFINDAHL: 0.9962344, COVERAGE_ITEM: 0.3100674, COVERAGE_ITEM_CORRECT: 0.0213667, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1208003, DIVERSITY_GINI: 0.0732427, SHANNON_ENTROPY: 10.1906165, 
SearchBayesianSkopt: Config 38 is suboptimal. Config: {'topK': 1967, 'shrink': 2347, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1153863, PRECISION: 0.0228305, PRECISION_RECALL_MIN_DEN: 0.0874562, RECALL: 0.0854743, MAP: 0.0387951, MRR: 0.0798663, NDCG: 0.0594526, F1: 0.0360357, HIT_RATE: 0.2283052, ARHR: 0.0890575, NOVELTY: 0.0045200, AVERAGE_POPULARITY: 0.1616129, DIVERSITY_MEAN_INTER_LIST: 0.9608179, DIVERSITY_HERFINDAHL: 0.9960631, COVERAGE_ITEM: 0.3075650, COVERAGE_ITEM_CORRECT: 0.0207507, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1192903, DIVERSITY_GINI: 0.0719676, SHANNON_ENTROPY: 10.1474219, 
SearchBayesianSkopt: Config 39 is suboptimal. Config: {'topK': 285, 'shrink': 2814, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1221698, PRECISION: 0.0245389, PRECISION_RECALL_MIN_DEN: 0.0930158, RECALL: 0.0909049, MAP: 0.0417728, MRR: 0.0858598, NDCG: 0.0637263, F1: 0.0386458, HIT_RATE: 0.2453892, ARHR: 0.0963729, NOVELTY: 0.0046255, AVERAGE_POPULARITY: 0.1318040, DIVERSITY_MEAN_INTER_LIST: 0.9757452, DIVERSITY_HERFINDAHL: 0.9975556, COVERAGE_ITEM: 0.3337440, COVERAGE_ITEM_CORRECT: 0.0240231, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1258336, DIVERSITY_GINI: 0.0878001, SHANNON_ENTROPY: 10.6686095, 
SearchBayesianSkopt: Config 40 is suboptimal. Config: {'topK': 1600, 'shrink': 1312, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1156802, PRECISION: 0.0231023, PRECISION_RECALL_MIN_DEN: 0.0879393, RECALL: 0.0859080, MAP: 0.0389761, MRR: 0.0801788, NDCG: 0.0597425, F1: 0.0364126, HIT_RATE: 0.2310231, ARHR: 0.0897021, NOVELTY: 0.0045199, AVERAGE_POPULARITY: 0.1615343, DIVERSITY_MEAN_INTER_LIST: 0.9609692, DIVERSITY_HERFINDAHL: 0.9960783, COVERAGE_ITEM: 0.3076805, COVERAGE_ITEM_CORRECT: 0.0209047, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1196678, DIVERSITY_GINI: 0.0720252, SHANNON_ENTROPY: 10.1495602, 
SearchBayesianSkopt: Config 41 is suboptimal. Config: {'topK': 56, 'shrink': 2346, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1152243, PRECISION: 0.0231411, PRECISION_RECALL_MIN_DEN: 0.0849900, RECALL: 0.0828104, MAP: 0.0381434, MRR: 0.0808500, NDCG: 0.0584765, F1: 0.0361737, HIT_RATE: 0.2314114, ARHR: 0.0903729, NOVELTY: 0.0049135, AVERAGE_POPULARITY: 0.0731934, DIVERSITY_MEAN_INTER_LIST: 0.9894008, DIVERSITY_HERFINDAHL: 0.9989209, COVERAGE_ITEM: 0.4277190, COVERAGE_ITEM_CORRECT: 0.0286814, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1199195, DIVERSITY_GINI: 0.1547425, SHANNON_ENTROPY: 11.8692083, 
SearchBayesianSkopt: Config 42 is suboptimal. Config: {'topK': 124, 'shrink': 1555, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1206780, PRECISION: 0.0245389, PRECISION_RECALL_MIN_DEN: 0.0920558, RECALL: 0.0899815, MAP: 0.0415295, MRR: 0.0849736, NDCG: 0.0632925, F1: 0.0385617, HIT_RATE: 0.2453892, ARHR: 0.0955852, NOVELTY: 0.0047627, AVERAGE_POPULARITY: 0.1002411, DIVERSITY_MEAN_INTER_LIST: 0.9853505, DIVERSITY_HERFINDAHL: 0.9985159, COVERAGE_ITEM: 0.3752069, COVERAGE_ITEM_CORRECT: 0.0266025, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1244495, DIVERSITY_GINI: 0.1148346, SHANNON_ENTROPY: 11.2858000, 
SearchBayesianSkopt: Config 43 is suboptimal. Config: {'topK': 1813, 'shrink': 280, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1183600, PRECISION: 0.0236265, PRECISION_RECALL_MIN_DEN: 0.0905219, RECALL: 0.0884707, MAP: 0.0398907, MRR: 0.0820614, NDCG: 0.0612314, F1: 0.0372936, HIT_RATE: 0.2362648, ARHR: 0.0919288, NOVELTY: 0.0045228, AVERAGE_POPULARITY: 0.1606113, DIVERSITY_MEAN_INTER_LIST: 0.9619658, DIVERSITY_HERFINDAHL: 0.9961779, COVERAGE_ITEM: 0.3084889, COVERAGE_ITEM_CORRECT: 0.0216747, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1220586, DIVERSITY_GINI: 0.0726702, SHANNON_ENTROPY: 10.1733867, 
SearchBayesianSkopt: Config 44 is suboptimal. Config: {'topK': 1285, 'shrink': 850, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1169359, PRECISION: 0.0232188, PRECISION_RECALL_MIN_DEN: 0.0886995, RECALL: 0.0866787, MAP: 0.0393543, MRR: 0.0807311, NDCG: 0.0602463, F1: 0.0366264, HIT_RATE: 0.2321879, ARHR: 0.0903623, NOVELTY: 0.0045215, AVERAGE_POPULARITY: 0.1609814, DIVERSITY_MEAN_INTER_LIST: 0.9614621, DIVERSITY_HERFINDAHL: 0.9961275, COVERAGE_ITEM: 0.3085274, COVERAGE_ITEM_CORRECT: 0.0212512, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1204228, DIVERSITY_GINI: 0.0723678, SHANNON_ENTROPY: 10.1599740, 
SearchBayesianSkopt: Config 45 is suboptimal. Config: {'topK': 869, 'shrink': 1002, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1178438, PRECISION: 0.0234712, PRECISION_RECALL_MIN_DEN: 0.0896851, RECALL: 0.0876540, MAP: 0.0396495, MRR: 0.0815088, NDCG: 0.0608157, F1: 0.0370275, HIT_RATE: 0.2347117, ARHR: 0.0911611, NOVELTY: 0.0045327, AVERAGE_POPULARITY: 0.1577805, DIVERSITY_MEAN_INTER_LIST: 0.9632626, DIVERSITY_HERFINDAHL: 0.9963076, COVERAGE_ITEM: 0.3109143, COVERAGE_ITEM_CORRECT: 0.0215977, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1216811, DIVERSITY_GINI: 0.0738459, SHANNON_ENTROPY: 10.2119394, 
SearchBayesianSkopt: Config 46 is suboptimal. Config: {'topK': 661, 'shrink': 1540, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1178452, PRECISION: 0.0238594, PRECISION_RECALL_MIN_DEN: 0.0905449, RECALL: 0.0884517, MAP: 0.0398533, MRR: 0.0819837, NDCG: 0.0612541, F1: 0.0375815, HIT_RATE: 0.2385944, ARHR: 0.0918590, NOVELTY: 0.0045453, AVERAGE_POPULARITY: 0.1538587, DIVERSITY_MEAN_INTER_LIST: 0.9654163, DIVERSITY_HERFINDAHL: 0.9965229, COVERAGE_ITEM: 0.3148412, COVERAGE_ITEM_CORRECT: 0.0221752, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1226878, DIVERSITY_GINI: 0.0757519, SHANNON_ENTROPY: 10.2761636, 
SearchBayesianSkopt: Config 47 is suboptimal. Config: {'topK': 1696, 'shrink': 779, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1168027, PRECISION: 0.0232382, PRECISION_RECALL_MIN_DEN: 0.0885280, RECALL: 0.0864861, MAP: 0.0391295, MRR: 0.0805792, NDCG: 0.0600415, F1: 0.0366333, HIT_RATE: 0.2323821, ARHR: 0.0902207, NOVELTY: 0.0045196, AVERAGE_POPULARITY: 0.1616313, DIVERSITY_MEAN_INTER_LIST: 0.9610813, DIVERSITY_HERFINDAHL: 0.9960895, COVERAGE_ITEM: 0.3078345, COVERAGE_ITEM_CORRECT: 0.0212127, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1205486, DIVERSITY_GINI: 0.0721069, SHANNON_ENTROPY: 10.1512290, 
SearchBayesianSkopt: Config 48 is suboptimal. Config: {'topK': 1084, 'shrink': 865, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1171522, PRECISION: 0.0232964, PRECISION_RECALL_MIN_DEN: 0.0887984, RECALL: 0.0867656, MAP: 0.0393921, MRR: 0.0808380, NDCG: 0.0603184, F1: 0.0367307, HIT_RATE: 0.2329645, ARHR: 0.0905277, NOVELTY: 0.0045243, AVERAGE_POPULARITY: 0.1602162, DIVERSITY_MEAN_INTER_LIST: 0.9618891, DIVERSITY_HERFINDAHL: 0.9961702, COVERAGE_ITEM: 0.3091049, COVERAGE_ITEM_CORRECT: 0.0213667, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1208003, DIVERSITY_GINI: 0.0727427, SHANNON_ENTROPY: 10.1720619, 
SearchBayesianSkopt: Config 49 is suboptimal. Config: {'topK': 1992, 'shrink': 2659, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1154121, PRECISION: 0.0228111, PRECISION_RECALL_MIN_DEN: 0.0873397, RECALL: 0.0853523, MAP: 0.0387856, MRR: 0.0799673, NDCG: 0.0594195, F1: 0.0360007, HIT_RATE: 0.2281110, ARHR: 0.0891316, NOVELTY: 0.0045201, AVERAGE_POPULARITY: 0.1615787, DIVERSITY_MEAN_INTER_LIST: 0.9608231, DIVERSITY_HERFINDAHL: 0.9960637, COVERAGE_ITEM: 0.3075650, COVERAGE_ITEM_CORRECT: 0.0206737, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1191645, DIVERSITY_GINI: 0.0719550, SHANNON_ENTROPY: 10.1473755, 
SearchBayesianSkopt: Config 50 is suboptimal. Config: {'topK': 1479, 'shrink': 140, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1205191, PRECISION: 0.0239953, PRECISION_RECALL_MIN_DEN: 0.0917751, RECALL: 0.0897734, MAP: 0.0411407, MRR: 0.0848808, NDCG: 0.0628172, F1: 0.0378688, HIT_RATE: 0.2399534, ARHR: 0.0951269, NOVELTY: 0.0045297, AVERAGE_POPULARITY: 0.1589323, DIVERSITY_MEAN_INTER_LIST: 0.9631289, DIVERSITY_HERFINDAHL: 0.9962942, COVERAGE_ITEM: 0.3107218, COVERAGE_ITEM_CORRECT: 0.0220982, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1236945, DIVERSITY_GINI: 0.0739612, SHANNON_ENTROPY: 10.2094906, 
SearchBayesianSkopt: Config 51 is suboptimal. Config: {'topK': 1936, 'shrink': 1376, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1156708, PRECISION: 0.0230829, PRECISION_RECALL_MIN_DEN: 0.0879328, RECALL: 0.0859060, MAP: 0.0389611, MRR: 0.0801348, NDCG: 0.0597233, F1: 0.0363883, HIT_RATE: 0.2308290, ARHR: 0.0896074, NOVELTY: 0.0045197, AVERAGE_POPULARITY: 0.1616281, DIVERSITY_MEAN_INTER_LIST: 0.9608992, DIVERSITY_HERFINDAHL: 0.9960713, COVERAGE_ITEM: 0.3076420, COVERAGE_ITEM_CORRECT: 0.0208277, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1197936, DIVERSITY_GINI: 0.0720058, SHANNON_ENTROPY: 10.1484118, 
SearchBayesianSkopt: Config 52 is suboptimal. Config: {'topK': 117, 'shrink': 863, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1204561, PRECISION: 0.0249272, PRECISION_RECALL_MIN_DEN: 0.0927580, RECALL: 0.0906292, MAP: 0.0413997, MRR: 0.0846857, NDCG: 0.0633641, F1: 0.0391001, HIT_RATE: 0.2492720, ARHR: 0.0956362, NOVELTY: 0.0047717, AVERAGE_POPULARITY: 0.0984021, DIVERSITY_MEAN_INTER_LIST: 0.9857672, DIVERSITY_HERFINDAHL: 0.9985576, COVERAGE_ITEM: 0.3773628, COVERAGE_ITEM_CORRECT: 0.0272185, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1258336, DIVERSITY_GINI: 0.1166615, SHANNON_ENTROPY: 11.3223031, 
SearchBayesianSkopt: Config 53 is suboptimal. Config: {'topK': 1324, 'shrink': 1858, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1156280, PRECISION: 0.0230829, PRECISION_RECALL_MIN_DEN: 0.0879905, RECALL: 0.0859865, MAP: 0.0391662, MRR: 0.0803316, NDCG: 0.0599210, F1: 0.0363955, HIT_RATE: 0.2308290, ARHR: 0.0897760, NOVELTY: 0.0045220, AVERAGE_POPULARITY: 0.1608053, DIVERSITY_MEAN_INTER_LIST: 0.9613803, DIVERSITY_HERFINDAHL: 0.9961194, COVERAGE_ITEM: 0.3082194, COVERAGE_ITEM_CORRECT: 0.0210202, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1199195, DIVERSITY_GINI: 0.0722527, SHANNON_ENTROPY: 10.1588781, 
SearchBayesianSkopt: Config 54 is suboptimal. Config: {'topK': 259, 'shrink': 1839, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1209770, PRECISION: 0.0245583, PRECISION_RECALL_MIN_DEN: 0.0932892, RECALL: 0.0911952, MAP: 0.0412867, MRR: 0.0847014, NDCG: 0.0633082, F1: 0.0386961, HIT_RATE: 0.2455834, ARHR: 0.0952694, NOVELTY: 0.0046386, AVERAGE_POPULARITY: 0.1283280, DIVERSITY_MEAN_INTER_LIST: 0.9770556, DIVERSITY_HERFINDAHL: 0.9976866, COVERAGE_ITEM: 0.3378633, COVERAGE_ITEM_CORRECT: 0.0241386, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1253303, DIVERSITY_GINI: 0.0901141, SHANNON_ENTROPY: 10.7322160, 
SearchBayesianSkopt: Config 55 is suboptimal. Config: {'topK': 936, 'shrink': 136, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1208113, PRECISION: 0.0240924, PRECISION_RECALL_MIN_DEN: 0.0917906, RECALL: 0.0897808, MAP: 0.0414442, MRR: 0.0853192, NDCG: 0.0630925, F1: 0.0379902, HIT_RATE: 0.2409241, ARHR: 0.0956437, NOVELTY: 0.0045345, AVERAGE_POPULARITY: 0.1574773, DIVERSITY_MEAN_INTER_LIST: 0.9639325, DIVERSITY_HERFINDAHL: 0.9963745, COVERAGE_ITEM: 0.3125313, COVERAGE_ITEM_CORRECT: 0.0222522, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1239461, DIVERSITY_GINI: 0.0746644, SHANNON_ENTROPY: 10.2317453, 
SearchBayesianSkopt: Config 56 is suboptimal. Config: {'topK': 1693, 'shrink': 1317, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1156868, PRECISION: 0.0231023, PRECISION_RECALL_MIN_DEN: 0.0879393, RECALL: 0.0859080, MAP: 0.0389754, MRR: 0.0801628, NDCG: 0.0597406, F1: 0.0364126, HIT_RATE: 0.2310231, ARHR: 0.0896859, NOVELTY: 0.0045197, AVERAGE_POPULARITY: 0.1615990, DIVERSITY_MEAN_INTER_LIST: 0.9609305, DIVERSITY_HERFINDAHL: 0.9960744, COVERAGE_ITEM: 0.3076805, COVERAGE_ITEM_CORRECT: 0.0209047, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1196678, DIVERSITY_GINI: 0.0720143, SHANNON_ENTROPY: 10.1488251, 
SearchBayesianSkopt: Config 57 is suboptimal. Config: {'topK': 1830, 'shrink': 726, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1167871, PRECISION: 0.0233159, PRECISION_RECALL_MIN_DEN: 0.0887175, RECALL: 0.0866629, MAP: 0.0392015, MRR: 0.0807289, NDCG: 0.0601620, F1: 0.0367456, HIT_RATE: 0.2331586, ARHR: 0.0903925, NOVELTY: 0.0045197, AVERAGE_POPULARITY: 0.1615928, DIVERSITY_MEAN_INTER_LIST: 0.9611259, DIVERSITY_HERFINDAHL: 0.9960939, COVERAGE_ITEM: 0.3078730, COVERAGE_ITEM_CORRECT: 0.0211742, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1208003, DIVERSITY_GINI: 0.0721168, SHANNON_ENTROPY: 10.1522361, 
SearchBayesianSkopt: Config 58 is suboptimal. Config: {'topK': 1824, 'shrink': 212, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1189034, PRECISION: 0.0238206, PRECISION_RECALL_MIN_DEN: 0.0909106, RECALL: 0.0888923, MAP: 0.0402808, MRR: 0.0829424, NDCG: 0.0617712, F1: 0.0375728, HIT_RATE: 0.2382062, ARHR: 0.0931094, NOVELTY: 0.0045255, AVERAGE_POPULARITY: 0.1599954, DIVERSITY_MEAN_INTER_LIST: 0.9624028, DIVERSITY_HERFINDAHL: 0.9962216, COVERAGE_ITEM: 0.3096054, COVERAGE_ITEM_CORRECT: 0.0219057, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1225620, DIVERSITY_GINI: 0.0732208, SHANNON_ENTROPY: 10.1876247, 
SearchBayesianSkopt: Config 59 is suboptimal. Config: {'topK': 1215, 'shrink': 1160, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1166638, PRECISION: 0.0232188, PRECISION_RECALL_MIN_DEN: 0.0884505, RECALL: 0.0864063, MAP: 0.0394058, MRR: 0.0808779, NDCG: 0.0602430, F1: 0.0366020, HIT_RATE: 0.2321879, ARHR: 0.0904744, NOVELTY: 0.0045228, AVERAGE_POPULARITY: 0.1606331, DIVERSITY_MEAN_INTER_LIST: 0.9615806, DIVERSITY_HERFINDAHL: 0.9961394, COVERAGE_ITEM: 0.3085274, COVERAGE_ITEM_CORRECT: 0.0211742, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1202970, DIVERSITY_GINI: 0.0724581, SHANNON_ENTROPY: 10.1639589, 
SearchBayesianSkopt: Config 60 is suboptimal. Config: {'topK': 387, 'shrink': 1710, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1187211, PRECISION: 0.0242089, PRECISION_RECALL_MIN_DEN: 0.0919098, RECALL: 0.0897785, MAP: 0.0405747, MRR: 0.0829750, NDCG: 0.0622527, F1: 0.0381347, HIT_RATE: 0.2420889, ARHR: 0.0931580, NOVELTY: 0.0045879, AVERAGE_POPULARITY: 0.1418295, DIVERSITY_MEAN_INTER_LIST: 0.9714560, DIVERSITY_HERFINDAHL: 0.9971267, COVERAGE_ITEM: 0.3248893, COVERAGE_ITEM_CORRECT: 0.0230991, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1244495, DIVERSITY_GINI: 0.0819417, SHANNON_ENTROPY: 10.4873440, 
SearchBayesianSkopt: Config 61 is suboptimal. Config: {'topK': 148, 'shrink': 1363, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1204060, PRECISION: 0.0243642, PRECISION_RECALL_MIN_DEN: 0.0916077, RECALL: 0.0895115, MAP: 0.0407549, MRR: 0.0841801, NDCG: 0.0625382, F1: 0.0383028, HIT_RATE: 0.2436420, ARHR: 0.0946150, NOVELTY: 0.0047309, AVERAGE_POPULARITY: 0.1070496, DIVERSITY_MEAN_INTER_LIST: 0.9836449, DIVERSITY_HERFINDAHL: 0.9983454, COVERAGE_ITEM: 0.3655053, COVERAGE_ITEM_CORRECT: 0.0259865, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1239461, DIVERSITY_GINI: 0.1080205, SHANNON_ENTROPY: 11.1479099, 
